sales,date,region
1710.0,2020-10-22,east
1668.0,2020-10-22,west
1635.0,2020-10-23,north
1533.0,2020-10-23,south
1635.0,2020-10-23,east
1575.0,2020-10-23,west
1737.0,2020-10-24,north
1593.0,2020-10-24,south
1707.0,2020-10-24,east
1536.0,2020-10-24,west
1689.0,2020-10-25,north
1680.0,2020-10-25,south
1605.0,2020-10-25,east
1617.0,2020-10-25,west
1746.0,2020-10-26,north
1518.0,2020-10-26,south
1656.0,2020-10-26,east
1542.0,2020-10-26,west
1581.0,2020-10-27,north
1716.0,2020-10-27,south
1683.0,2020-10-27,east
1518.0,2020-10-27,west
1746.0,2020-10-28,north
1587.0,2020-10-28,south
1644.0,2020-10-28,east
1731.0,2020-10-28,west
1770.0,2020-10-29,north
1692.0,2020-10-29,south
1557.0,2020-10-29,east
1524.0,2020-10-29,west
1773.0,2020-10-30,north
1689.0,2020-10-30,south
1776.0,2020-10-30,east
1686.0,2020-10-30,west
1581.0,2020-10-31,north
1758.0,2020-10-31,south
1755.0,2020-10-31,east
1668.0,2020-10-31,west
1665.0,2020-11-01,north
1551.0,2020-11-01,south
1770.0,2020-11-01,east
1593.0,2020-11-01,west
1734.0,2020-11-02,north
1500.0,2020-11-02,south
1740.0,2020-11-02,east
1686.0,2020-11-02,west
1551.0,2020-11-03,north
1752.0,2020-11-03,south
1746.0,2020-11-03,east
1581.0,2020-11-03,west
1773.0,2020-11-04,north
1788.0,2020-11-04,south
1545.0,2020-11-04,east
1506.0,2020-11-04,west
1644.0,2020-11-05,north
1605.0,2020-11-05,south
1686.0,2020-11-05,east
1539.0,2020-11-05,west
1725.0,2020-11-06,north
1599.0,2020-11-06,south
1659.0,2020-11-06,east
1575.0,2020-11-06,west
1653.0,2020-11-07,north
1641.0,2020-11-07,south
1587.0,2020-11-07,east
1758.0,2020-11-07,west
1785.0,2020-11-08,north
1695.0,2020-11-08,south
1581.0,2020-11-08,east
1734.0,2020-11-08,west
1788.0,2020-11-09,north
1593.0,2020-11-09,south
1593.0,2020-11-09,east
1512.0,2020-11-09,west
1638.0,2020-11-10,north
1734.0,2020-11-10,south
1695.0,2020-11-10,east
1638.0,2020-11-10,west
1695.0,2020-11-11,north
1533.0,2020-11-11,south
1731.0,2020-11-11,east
1689.0,2020-11-11,west
1713.0,2020-11-12,north
1596.0,2020-11-12,south
1686.0,2020-11-12,east
1515.0,2020-11-12,west
1581.0,2020-11-13,north
1521.0,2020-11-13,south
1677.0,2020-11-13,east
1635.0,2020-11-13,west
1749.0,2020-11-14,north
1542.0,2020-11-14,south
1602.0,2020-11-14,east
1557.0,2020-11-14,west
1686.0,2020-11-15,north
1638.0,2020-11-15,south
1794.0,2020-11-15,east
1659.0,2020-11-15,west
1773.0,2020-11-16,north
1671.0,2020-11-16,south
1626.0,2020-11-16,east
1725.0,2020-11-16,west
1686.0,2020-11-17,north
1521.0,2020-11-17,south
1734.0,2020-11-17,east
1530.0,2020-11-17,west
1698.0,2020-11-18,north
1770.0,2020-11-18,south
1752.0,2020-11-18,east
1662.0,2020-11-18,west
1566.0,2020-11-19,north
1590.0,2020-11-19,south
1635.0,2020-11-19,east
1698.0,2020-11-19,west
1683.0,2020-11-20,north
1653.0,2020-11-20,south
1527.0,2020-11-20,east
1524.0,2020-11-20,west
1593.0,2020-11-21,north
1656.0,2020-11-21,south
1623.0,2020-11-21,east
1638.0,2020-11-21,west
1596.0,2020-11-22,north
1575.0,2020-11-22,south
1656.0,2020-11-22,east
1725.0,2020-11-22,west
1767.0,2020-11-23,north
1650.0,2020-11-23,south
1641.0,2020-11-23,east
1632.0,2020-11-23,west
1602.0,2020-11-24,north
1632.0,2020-11-24,south
1743.0,2020-11-24,east
1617.0,2020-11-24,west
1725.0,2020-11-25,north
1761.0,2020-11-25,south
1791.0,2020-11-25,east
1620.0,2020-11-25,west
1770.0,2020-11-26,north
1791.0,2020-11-26,south
1665.0,2020-11-26,east
1743.0,2020-11-26,west
1632.0,2020-11-27,north
1587.0,2020-11-27,south
1680.0,2020-11-27,east
1656.0,2020-11-27,west
1746.0,2020-11-28,north
1599.0,2020-11-28,south
1719.0,2020-11-28,east
1794.0,2020-11-28,west
1758.0,2020-11-29,north
1557.0,2020-11-29,south
1647.0,2020-11-29,east
1740.0,2020-11-29,west
1635.0,2020-11-30,north
1584.0,2020-11-30,south
1614.0,2020-11-30,east
1749.0,2020-11-30,west
1587.0,2020-12-01,north
1719.0,2020-12-01,south
1620.0,2020-12-01,east
1656.0,2020-12-01,west
1554.0,2020-12-02,north
1755.0,2020-12-02,south
1737.0,2020-12-02,east
1548.0,2020-12-02,west
1572.0,2020-12-03,north
1560.0,2020-12-03,south
1746.0,2020-12-03,east
1788.0,2020-12-03,west
1638.0,2020-12-04,north
1626.0,2020-12-04,south
1518.0,2020-12-04,east
1773.0,2020-12-04,west
1707.0,2020-12-05,north
1614.0,2020-12-05,south
1722.0,2020-12-05,east
1524.0,2020-12-05,west
1560.0,2020-12-06,north
1617.0,2020-12-06,south
1566.0,2020-12-06,east
1515.0,2020-12-06,west
1509.0,2020-12-07,north
1545.0,2020-12-07,south
1596.0,2020-12-07,east
1671.0,2020-12-07,west
1686.0,2020-12-08,north
1785.0,2020-12-08,south
1800.0,2020-12-08,east
1590.0,2020-12-08,west
1788.0,2020-12-09,north
1788.0,2020-12-09,south
1584.0,2020-12-09,east
1665.0,2020-12-09,west
1620.0,2020-12-10,north
1725.0,2020-12-10,south
1569.0,2020-12-10,east
1533.0,2020-12-10,west
1503.0,2020-12-11,north
1713.0,2020-12-11,south
1650.0,2020-12-11,east
1776.0,2020-12-11,west
1629.0,2020-12-12,north
1662.0,2020-12-12,south
1623.0,2020-12-12,east
1590.0,2020-12-12,west
1650.0,2020-12-13,north
1647.0,2020-12-13,south
1683.0,2020-12-13,east
1530.0,2020-12-13,west
1746.0,2020-12-14,north
1551.0,2020-12-14,south
1548.0,2020-12-14,east
1767.0,2020-12-14,west
1785.0,2020-12-15,north
1734.0,2020-12-15,south
1578.0,2020-12-15,east
1596.0,2020-12-15,west
1779.0,2020-12-16,north
1770.0,2020-12-16,south
1581.0,2020-12-16,east
1614.0,2020-12-16,west
1506.0,2020-12-17,north
1533.0,2020-12-17,south
1677.0,2020-12-17,east
1737.0,2020-12-17,west
1635.0,2020-12-18,north
1800.0,2020-12-18,south
1794.0,2020-12-18,east
1653.0,2020-12-18,west
1719.0,2020-12-19,north
1674.0,2020-12-19,south
1575.0,2020-12-19,east
1650.0,2020-12-19,west
1707.0,2020-12-20,north
1692.0,2020-12-20,south
1614.0,2020-12-20,east
1563.0,2020-12-20,west
1575.0,2020-12-21,north
1506.0,2020-12-21,south
1599.0,2020-12-21,east
1686.0,2020-12-21,west
1518.0,2020-12-22,north
1677.0,2020-12-22,south
1722.0,2020-12-22,east
1566.0,2020-12-22,west
1677.0,2020-12-23,north
1542.0,2020-12-23,south
1785.0,2020-12-23,east
1671.0,2020-12-23,west
1725.0,2020-12-24,north
1506.0,2020-12-24,south
1563.0,2020-12-24,east
1668.0,2020-12-24,west
1782.0,2020-12-25,north
1557.0,2020-12-25,south
1797.0,2020-12-25,east
1563.0,2020-12-25,west
1554.0,2020-12-26,north
1650.0,2020-12-26,south
1698.0,2020-12-26,east
1737.0,2020-12-26,west
1770.0,2020-12-27,north
1734.0,2020-12-27,south
1770.0,2020-12-27,east
1524.0,2020-12-27,west
1725.0,2020-12-28,north
1536.0,2020-12-28,south
1758.0,2020-12-28,east
1683.0,2020-12-28,west
1518.0,2020-12-29,north
1677.0,2020-12-29,south
1614.0,2020-12-29,east
1767.0,2020-12-29,west
1524.0,2020-12-30,north
1530.0,2020-12-30,south
1584.0,2020-12-30,east
1791.0,2020-12-30,west
1740.0,2020-12-31,north
1698.0,2020-12-31,south
1770.0,2020-12-31,east
1650.0,2020-12-31,west
1536.0,2021-01-01,north
1542.0,2021-01-01,south
1671.0,2021-01-01,east
1752.0,2021-01-01,west
1794.0,2021-01-02,north
1620.0,2021-01-02,south
1584.0,2021-01-02,east
1503.0,2021-01-02,west
1758.0,2021-01-03,north
1578.0,2021-01-03,south
1677.0,2021-01-03,east
1722.0,2021-01-03,west
1590.0,2021-01-04,north
1785.0,2021-01-04,south
1731.0,2021-01-04,east
1686.0,2021-01-04,west
1536.0,2021-01-05,north
1578.0,2021-01-05,south
1683.0,2021-01-05,east
1608.0,2021-01-05,west
1743.0,2021-01-06,north
1743.0,2021-01-06,south
1638.0,2021-01-06,east
1788.0,2021-01-06,west
1716.0,2021-01-07,north
1602.0,2021-01-07,south
1596.0,2021-01-07,east
1797.0,2021-01-07,west
1662.0,2021-01-08,north
1668.0,2021-01-08,south
1662.0,2021-01-08,east
1521.0,2021-01-08,west
1563.0,2021-01-09,north
1647.0,2021-01-09,south
1743.0,2021-01-09,east
1653.0,2021-01-09,west
1731.0,2021-01-10,north
1608.0,2021-01-10,south
1512.0,2021-01-10,east
1545.0,2021-01-10,west
1740.0,2021-01-11,north
1611.0,2021-01-11,south
1536.0,2021-01-11,east
1626.0,2021-01-11,west
1614.0,2021-01-12,north
1572.0,2021-01-12,south
1539.0,2021-01-12,east
1605.0,2021-01-12,west
1545.0,2021-01-13,north
1542.0,2021-01-13,south
1779.0,2021-01-13,east
1680.0,2021-01-13,west
1701.0,2021-01-14,north
1677.0,2021-01-14,south
1614.0,2021-01-14,east
1590.0,2021-01-14,west
2025.0,2021-01-15,north
2195.0,2021-01-15,south
2180.0,2021-01-15,east
2395.0,2021-01-15,west
2110.0,2021-01-16,north
2145.0,2021-01-16,south
2340.0,2021-01-16,east
2390.0,2021-01-16,west
2475.0,2021-01-17,north
2320.0,2021-01-17,south
2105.0,2021-01-17,east
2090.0,2021-01-17,west
2050.0,2021-01-18,north
2410.0,2021-01-18,south
2125.0,2021-01-18,east
2325.0,2021-01-18,west
2335.0,2021-01-19,north
2105.0,2021-01-19,south
2340.0,2021-01-19,east
2420.0,2021-01-19,west
2415.0,2021-01-20,north
2495.0,2021-01-20,south
2070.0,2021-01-20,east
2405.0,2021-01-20,west
2090.0,2021-01-21,north
2145.0,2021-01-21,south
2245.0,2021-01-21,east
2330.0,2021-01-21,west
2460.0,2021-01-22,north
2230.0,2021-01-22,south
2010.0,2021-01-22,east
2380.0,2021-01-22,west
2025.0,2021-01-23,north
2085.0,2021-01-23,south
2420.0,2021-01-23,east
2175.0,2021-01-23,west
2015.0,2021-01-24,north
2445.0,2021-01-24,south
2255.0,2021-01-24,east
2085.0,2021-01-24,west
2210.0,2021-01-25,north
2145.0,2021-01-25,south
2200.0,2021-01-25,east
2160.0,2021-01-25,west
2050.0,2021-01-26,north
2280.0,2021-01-26,south
2165.0,2021-01-26,east
2345.0,2021-01-26,west
2000.0,2021-01-27,north
2010.0,2021-01-27,south
2060.0,2021-01-27,east
2020.0,2021-01-27,west
2140.0,2021-01-28,north
2310.0,2021-01-28,south
2285.0,2021-01-28,east
2005.0,2021-01-28,west
2295.0,2021-01-29,north
2195.0,2021-01-29,south
2465.0,2021-01-29,east
2095.0,2021-01-29,west
2400.0,2021-01-30,north
2290.0,2021-01-30,south
2370.0,2021-01-30,east
2165.0,2021-01-30,west
2430.0,2021-01-31,north
2260.0,2021-01-31,south
2215.0,2021-01-31,east
2145.0,2021-01-31,west
2350.0,2021-02-01,north
2180.0,2021-02-01,south
2290.0,2021-02-01,east
2115.0,2021-02-01,west
2315.0,2021-02-02,north
2100.0,2021-02-02,south
2430.0,2021-02-02,east
2215.0,2021-02-02,west
2000.0,2021-02-03,north
2355.0,2021-02-03,south
2110.0,2021-02-03,east
2240.0,2021-02-03,west
2380.0,2021-02-04,north
2305.0,2021-02-04,south
2300.0,2021-02-04,east
2120.0,2021-02-04,west
2185.0,2021-02-05,north
2295.0,2021-02-05,south
2215.0,2021-02-05,east
2050.0,2021-02-05,west
2225.0,2021-02-06,north
2405.0,2021-02-06,south
2095.0,2021-02-06,east
2200.0,2021-02-06,west
2070.0,2021-02-07,north
2065.0,2021-02-07,south
2080.0,2021-02-07,east
2010.0,2021-02-07,west
2395.0,2021-02-08,north
2345.0,2021-02-08,south
2085.0,2021-02-08,east
2250.0,2021-02-08,west
2045.0,2021-02-09,north
2345.0,2021-02-09,south
2455.0,2021-02-09,east
2260.0,2021-02-09,west
2130.0,2021-02-10,north
2035.0,2021-02-10,south
2045.0,2021-02-10,east
2145.0,2021-02-10,west
2320.0,2021-02-11,north
2350.0,2021-02-11,south
2085.0,2021-02-11,east
2160.0,2021-02-11,west
2375.0,2021-02-12,north
2230.0,2021-02-12,south
2230.0,2021-02-12,east
2130.0,2021-02-12,west
2425.0,2021-02-13,north
2465.0,2021-02-13,south
2105.0,2021-02-13,east
2485.0,2021-02-13,west
2340.0,2021-02-14,north
2240.0,2021-02-14,south
2285.0,2021-02-14,east
2375.0,2021-02-14,west
2110.0,2021-02-15,north
2325.0,2021-02-15,south
2265.0,2021-02-15,east
2175.0,2021-02-15,west
2295.0,2021-02-16,north
2250.0,2021-02-16,south
2180.0,2021-02-16,east
2465.0,2021-02-16,west
2380.0,2021-02-17,north
2130.0,2021-02-17,south
2350.0,2021-02-17,east
2470.0,2021-02-17,west
2005.0,2021-02-18,north
2125.0,2021-02-18,south
2480.0,2021-02-18,east
2240.0,2021-02-18,west
2125.0,2021-02-19,north
2425.0,2021-02-19,south
2050.0,2021-02-19,east
2045.0,2021-02-19,west
2260.0,2021-02-20,north
2105.0,2021-02-20,south
2420.0,2021-02-20,east
2400.0,2021-02-20,west
2345.0,2021-02-21,north
2040.0,2021-02-21,south
2170.0,2021-02-21,east
2445.0,2021-02-21,west
2145.0,2021-02-22,north
2050.0,2021-02-22,south
2200.0,2021-02-22,east
2140.0,2021-02-22,west
2490.0,2021-02-23,north
2370.0,2021-02-23,south
2055.0,2021-02-23,east
2380.0,2021-02-23,west
2330.0,2021-02-24,north
2420.0,2021-02-24,south
2235.0,2021-02-24,east
2045.0,2021-02-24,west
2205.0,2021-02-25,north
2065.0,2021-02-25,south
2300.0,2021-02-25,east
2035.0,2021-02-25,west
2455.0,2021-02-26,north
2350.0,2021-02-26,south
2270.0,2021-02-26,east
2315.0,2021-02-26,west
2000.0,2021-02-27,north
2305.0,2021-02-27,south
2150.0,2021-02-27,east
2305.0,2021-02-27,west
2145.0,2021-02-28,north
2155.0,2021-02-28,south
2290.0,2021-02-28,east
2155.0,2021-02-28,west
2360.0,2021-03-01,north
2430.0,2021-03-01,south
2185.0,2021-03-01,east
2245.0,2021-03-01,west
2370.0,2021-03-02,north
2300.0,2021-03-02,south
2215.0,2021-03-02,east
2225.0,2021-03-02,west
2405.0,2021-03-03,north
2000.0,2021-03-03,south
2025.0,2021-03-03,east
2380.0,2021-03-03,west
2390.0,2021-03-04,north
2335.0,2021-03-04,south
2205.0,2021-03-04,east
2035.0,2021-03-04,west
2080.0,2021-03-05,north
2340.0,2021-03-05,south
2045.0,2021-03-05,east
2005.0,2021-03-05,west
2075.0,2021-03-06,north
2190.0,2021-03-06,south
2305.0,2021-03-06,east
2190.0,2021-03-06,west
2220.0,2021-03-07,north
2025.0,2021-03-07,south
2350.0,2021-03-07,east
2425.0,2021-03-07,west
2170.0,2021-03-08,north
2095.0,2021-03-08,south
2475.0,2021-03-08,east
2395.0,2021-03-08,west
2380.0,2021-03-09,north
2000.0,2021-03-09,south
2180.0,2021-03-09,east
2365.0,2021-03-09,west
2380.0,2021-03-10,north
2320.0,2021-03-10,south
2005.0,2021-03-10,east
2270.0,2021-03-10,west
2005.0,2021-03-11,north
2410.0,2021-03-11,south
2065.0,2021-03-11,east
2170.0,2021-03-11,west
2175.0,2021-03-12,north
2310.0,2021-03-12,south
2490.0,2021-03-12,east
2400.0,2021-03-12,west
2065.0,2021-03-13,north
2165.0,2021-03-13,south
2305.0,2021-03-13,east
2100.0,2021-03-13,west
2245.0,2021-03-14,north
2365.0,2021-03-14,south
2300.0,2021-03-14,east
2340.0,2021-03-14,west
2330.0,2021-03-15,north
2445.0,2021-03-15,south
2390.0,2021-03-15,east
2210.0,2021-03-15,west
2365.0,2021-03-16,north
2500.0,2021-03-16,south
2235.0,2021-03-16,east
2480.0,2021-03-16,west
2065.0,2021-03-17,north
2325.0,2021-03-17,south
2480.0,2021-03-17,east
2265.0,2021-03-17,west
2440.0,2021-03-18,north
2020.0,2021-03-18,south
2115.0,2021-03-18,east
2075.0,2021-03-18,west
2035.0,2021-03-19,north
2495.0,2021-03-19,south
2340.0,2021-03-19,east
2220.0,2021-03-19,west
2380.0,2021-03-20,north
2360.0,2021-03-20,south
2325.0,2021-03-20,east
2340.0,2021-03-20,west
2300.0,2021-03-21,north
2030.0,2021-03-21,south
2110.0,2021-03-21,east
2490.0,2021-03-21,west
2420.0,2021-03-22,north
2030.0,2021-03-22,south
2450.0,2021-03-22,east
2315.0,2021-03-22,west
2470.0,2021-03-23,north
2240.0,2021-03-23,south
2155.0,2021-03-23,east
2005.0,2021-03-23,west
2005.0,2021-03-24,north
2075.0,2021-03-24,south
2080.0,2021-03-24,east
2395.0,2021-03-24,west
2435.0,2021-03-25,north
2055.0,2021-03-25,south
2130.0,2021-03-25,east
2365.0,2021-03-25,west
2320.0,2021-03-26,north
2325.0,2021-03-26,south
2210.0,2021-03-26,east
2225.0,2021-03-26,west
2465.0,2021-03-27,north
2175.0,2021-03-27,south
2145.0,2021-03-27,east
2085.0,2021-03-27,west
2310.0,2021-03-28,north
2070.0,2021-03-28,south
2355.0,2021-03-28,east
2410.0,2021-03-28,west
2475.0,2021-03-29,north
2005.0,2021-03-29,south
2025.0,2021-03-29,east
2265.0,2021-03-29,west
2090.0,2021-03-30,north
2390.0,2021-03-30,south
2410.0,2021-03-30,east
2035.0,2021-03-30,west
2475.0,2021-03-31,north
2135.0,2021-03-31,south
2440.0,2021-03-31,east
2105.0,2021-03-31,west
2405.0,2021-04-01,north
2000.0,2021-04-01,south
2480.0,2021-04-01,east
2495.0,2021-04-01,west
2260.0,2021-04-02,north
2100.0,2021-04-02,south
2480.0,2021-04-02,east
2325.0,2021-04-02,west
2345.0,2021-04-03,north
2005.0,2021-04-03,south
2175.0,2021-04-03,east
2330.0,2021-04-03,west
2480.0,2021-04-04,north
2455.0,2021-04-04,south
2165.0,2021-04-04,east
2355.0,2021-04-04,west
2270.0,2021-04-05,north
2415.0,2021-04-05,south
2150.0,2021-04-05,east
2215.0,2021-04-05,west
2440.0,2021-04-06,north
2435.0,2021-04-06,south
2255.0,2021-04-06,east
2260.0,2021-04-06,west
2020.0,2021-04-07,north
2125.0,2021-04-07,south
2120.0,2021-04-07,east
2070.0,2021-04-07,west
2135.0,2021-04-08,north
2050.0,2021-04-08,south
2400.0,2021-04-08,east
2040.0,2021-04-08,west
2265.0,2021-04-09,north
2340.0,2021-04-09,south
2245.0,2021-04-09,east
2450.0,2021-04-09,west
2385.0,2021-04-10,north
2255.0,2021-04-10,south
2065.0,2021-04-10,east
2295.0,2021-04-10,west
2415.0,2021-04-11,north
2355.0,2021-04-11,south
2425.0,2021-04-11,east
2150.0,2021-04-11,west
2285.0,2021-04-12,north
2315.0,2021-04-12,south
2080.0,2021-04-12,east
2305.0,2021-04-12,west
2115.0,2021-04-13,north
2380.0,2021-04-13,south
2195.0,2021-04-13,east
2325.0,2021-04-13,west
2045.0,2021-04-14,north
2370.0,2021-04-14,south
2485.0,2021-04-14,east
2085.0,2021-04-14,west
2185.0,2021-04-15,north
2275.0,2021-04-15,south
2050.0,2021-04-15,east
2320.0,2021-04-15,west
2335.0,2021-04-16,north
2415.0,2021-04-16,south
2115.0,2021-04-16,east
2380.0,2021-04-16,west
2375.0,2021-04-17,north
2250.0,2021-04-17,south
2415.0,2021-04-17,east
2395.0,2021-04-17,west
2005.0,2021-04-18,north
2215.0,2021-04-18,south
2405.0,2021-04-18,east
2265.0,2021-04-18,west
2160.0,2021-04-19,north
2115.0,2021-04-19,south
2175.0,2021-04-19,east
2420.0,2021-04-19,west
2290.0,2021-04-20,north
2115.0,2021-04-20,south
2110.0,2021-04-20,east
2395.0,2021-04-20,west
2400.0,2021-04-21,north
2195.0,2021-04-21,south
2095.0,2021-04-21,east
2330.0,2021-04-21,west
2235.0,2021-04-22,north
2195.0,2021-04-22,south
2480.0,2021-04-22,east
2270.0,2021-04-22,west
2280.0,2021-04-23,north
2065.0,2021-04-23,south
2065.0,2021-04-23,east
2260.0,2021-04-23,west
2440.0,2021-04-24,north
2130.0,2021-04-24,south
2345.0,2021-04-24,east
2020.0,2021-04-24,west
2275.0,2021-04-25,north
2375.0,2021-04-25,south
2340.0,2021-04-25,east
2300.0,2021-04-25,west
2260.0,2021-04-26,north
2295.0,2021-04-26,south
2295.0,2021-04-26,east
2115.0,2021-04-26,west
2095.0,2021-04-27,north
2010.0,2021-04-27,south
2245.0,2021-04-27,east
2245.0,2021-04-27,west
2385.0,2021-04-28,north
2230.0,2021-04-28,south
2285.0,2021-04-28,east
2115.0,2021-04-28,west
2150.0,2021-04-29,north
2065.0,2021-04-29,south
2110.0,2021-04-29,east
2175.0,2021-04-29,west
2320.0,2021-04-30,north
2435.0,2021-04-30,south
2050.0,2021-04-30,east
2165.0,2021-04-30,west
2460.0,2021-05-01,north
2165.0,2021-05-01,south
2110.0,2021-05-01,east
2320.0,2021-05-01,west
2305.0,2021-05-02,north
2145.0,2021-05-02,south
2460.0,2021-05-02,east
2260.0,2021-05-02,west
2355.0,2021-05-03,north
2070.0,2021-05-03,south
2455.0,2021-05-03,east
2090.0,2021-05-03,west
2270.0,2021-05-04,north
2425.0,2021-05-04,south
2415.0,2021-05-04,east
2065.0,2021-05-04,west
2315.0,2021-05-05,north
2120.0,2021-05-05,south
2330.0,2021-05-05,east
2295.0,2021-05-05,west
2120.0,2021-05-06,north
2050.0,2021-05-06,south
2140.0,2021-05-06,east
2230.0,2021-05-06,west
2090.0,2021-05-07,north
2335.0,2021-05-07,south
2125.0,2021-05-07,east
2380.0,2021-05-07,west
2090.0,2021-05-08,north
2490.0,2021-05-08,south
2200.0,2021-05-08,east
2045.0,2021-05-08,west
2140.0,2021-05-09,north
2115.0,2021-05-09,south
2045.0,2021-05-09,east
2385.0,2021-05-09,west
2250.0,2021-05-10,north
2325.0,2021-05-10,south
2325.0,2021-05-10,east
2400.0,2021-05-10,west
2120.0,2021-05-11,north
2165.0,2021-05-11,south
2175.0,2021-05-11,east
2190.0,2021-05-11,west
2155.0,2021-05-12,north
2325.0,2021-05-12,south
2025.0,2021-05-12,east
2455.0,2021-05-12,west
2330.0,2021-05-13,north
2210.0,2021-05-13,south
2010.0,2021-05-13,east
2320.0,2021-05-13,west
2135.0,2021-05-14,north
2500.0,2021-05-14,south
2140.0,2021-05-14,east
2190.0,2021-05-14,west
2240.0,2021-05-15,north
2180.0,2021-05-15,south
2020.0,2021-05-15,east
2390.0,2021-05-15,west
2375.0,2021-05-16,north
2050.0,2021-05-16,south
2080.0,2021-05-16,east
2055.0,2021-05-16,west
2020.0,2021-05-17,north
2470.0,2021-05-17,south
2220.0,2021-05-17,east
2255.0,2021-05-17,west
2185.0,2021-05-18,north
2455.0,2021-05-18,south
2270.0,2021-05-18,east
2415.0,2021-05-18,west
2400.0,2021-05-19,north
2300.0,2021-05-19,south
2175.0,2021-05-19,east
2020.0,2021-05-19,west
2195.0,2021-05-20,north
2050.0,2021-05-20,south
2055.0,2021-05-20,east
2300.0,2021-05-20,west
2480.0,2021-05-21,north
2240.0,2021-05-21,south
2025.0,2021-05-21,east
2480.0,2021-05-21,west
2430.0,2021-05-22,north
2100.0,2021-05-22,south
2420.0,2021-05-22,east
2410.0,2021-05-22,west
2155.0,2021-05-23,north
2345.0,2021-05-23,south
2045.0,2021-05-23,east
2240.0,2021-05-23,west
2390.0,2021-05-24,north
2210.0,2021-05-24,south
2105.0,2021-05-24,east
2075.0,2021-05-24,west
2020.0,2021-05-25,north
2105.0,2021-05-25,south
2295.0,2021-05-25,east
2005.0,2021-05-25,west
2475.0,2021-05-26,north
2210.0,2021-05-26,south
2040.0,2021-05-26,east
2085.0,2021-05-26,west
2080.0,2021-05-27,north
2260.0,2021-05-27,south
2345.0,2021-05-27,east
2160.0,2021-05-27,west
2205.0,2021-05-28,north
2055.0,2021-05-28,south
2280.0,2021-05-28,east
2205.0,2021-05-28,west
2150.0,2021-05-29,north
2450.0,2021-05-29,south
2005.0,2021-05-29,east
2115.0,2021-05-29,west
2380.0,2021-05-30,north
2225.0,2021-05-30,south
2485.0,2021-05-30,east
2310.0,2021-05-30,west
2395.0,2021-05-31,north
2095.0,2021-05-31,south
2220.0,2021-05-31,east
2130.0,2021-05-31,west
2140.0,2021-06-01,north
2450.0,2021-06-01,south
2055.0,2021-06-01,east
2215.0,2021-06-01,west
2015.0,2021-06-02,north
2350.0,2021-06-02,south
2005.0,2021-06-02,east
2015.0,2021-06-02,west
2375.0,2021-06-03,north
2025.0,2021-06-03,south
2375.0,2021-06-03,east
2300.0,2021-06-03,west
2405.0,2021-06-04,north
2135.0,2021-06-04,south
2315.0,2021-06-04,east
2300.0,2021-06-04,west
2425.0,2021-06-05,north
2400.0,2021-06-05,south
2245.0,2021-06-05,east
2085.0,2021-06-05,west
2020.0,2021-06-06,north
2190.0,2021-06-06,south
2450.0,2021-06-06,east
2245.0,2021-06-06,west
2390.0,2021-06-07,north
2020.0,2021-06-07,south
2360.0,2021-06-07,east
2070.0,2021-06-07,west
2290.0,2021-06-08,north
2035.0,2021-06-08,south
2450.0,2021-06-08,east
2120.0,2021-06-08,west
2480.0,2021-06-09,north
2500.0,2021-06-09,south
2365.0,2021-06-09,east
2330.0,2021-06-09,west
2280.0,2021-06-10,north
2015.0,2021-06-10,south
2500.0,2021-06-10,east
2405.0,2021-06-10,west
2385.0,2021-06-11,north
2090.0,2021-06-11,south
2300.0,2021-06-11,east
2350.0,2021-06-11,west
2095.0,2021-06-12,north
2375.0,2021-06-12,south
2270.0,2021-06-12,east
2365.0,2021-06-12,west
2205.0,2021-06-13,north
2260.0,2021-06-13,south
2135.0,2021-06-13,east
2280.0,2021-06-13,west
2485.0,2021-06-14,north
2025.0,2021-06-14,south
2460.0,2021-06-14,east
2285.0,2021-06-14,west
2090.0,2021-06-15,north
2075.0,2021-06-15,south
2125.0,2021-06-15,east
2085.0,2021-06-15,west
2410.0,2021-06-16,north
2265.0,2021-06-16,south
2145.0,2021-06-16,east
2320.0,2021-06-16,west
2260.0,2021-06-17,north
2460.0,2021-06-17,south
2060.0,2021-06-17,east
2120.0,2021-06-17,west
2325.0,2021-06-18,north
2275.0,2021-06-18,south
2285.0,2021-06-18,east
2150.0,2021-06-18,west
2160.0,2021-06-19,north
2020.0,2021-06-19,south
2430.0,2021-06-19,east
2025.0,2021-06-19,west
2280.0,2021-06-20,north
2425.0,2021-06-20,south
2230.0,2021-06-20,east
2160.0,2021-06-20,west
2360.0,2021-06-21,north
2305.0,2021-06-21,south
2105.0,2021-06-21,east
2290.0,2021-06-21,west
2280.0,2021-06-22,north
2010.0,2021-06-22,south
2095.0,2021-06-22,east
2270.0,2021-06-22,west
2080.0,2021-06-23,north
2345.0,2021-06-23,south
2240.0,2021-06-23,east
2425.0,2021-06-23,west
2390.0,2021-06-24,north
2155.0,2021-06-24,south
2060.0,2021-06-24,east
2055.0,2021-06-24,west
2140.0,2021-06-25,north
2340.0,2021-06-25,south
2030.0,2021-06-25,east
2310.0,2021-06-25,west
2065.0,2021-06-26,north
2330.0,2021-06-26,south
2145.0,2021-06-26,east
2050.0,2021-06-26,west
2095.0,2021-06-27,north
2460.0,2021-06-27,south
2195.0,2021-06-27,east
2020.0,2021-06-27,west
2185.0,2021-06-28,north
2190.0,2021-06-28,south
2050.0,2021-06-28,east
2045.0,2021-06-28,west
2155.0,2021-06-29,north
